innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,DT Christian,2.0,0,21,0,10.5,3,1,0
1,Royal Challengers Bangalore,HV Patel,4.0,0,27,5,6.75,12,0,1
1,Royal Challengers Bangalore,KA Jamieson,4.0,0,27,1,6.75,13,0,1
1,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,22,0,5.5,12,1,0
1,Royal Challengers Bangalore,Shahbaz Ahmed,1.0,0,14,0,14.0,0,0,0
1,Royal Challengers Bangalore,Washington Sundar,1.0,0,7,1,7.0,2,0,0
1,Royal Challengers Bangalore,YS Chahal,4.0,0,41,0,10.25,8,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,26,2,6.5,10,0,0
2,Mumbai Indians,KH Pandya,4.0,0,25,1,6.25,9,0,0
2,Mumbai Indians,M Jansen,4.0,0,28,2,7.0,7,3,1
2,Mumbai Indians,RD Chahar,4.0,0,43,0,10.75,4,0,0
2,Mumbai Indians,TA Boult,4.0,0,36,1,9.0,12,2,0
