innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,24,4.6
1,Mumbai Indians,2,SA Yadav,94,11.6
1,Mumbai Indians,3,CA Lynn,105,13.5
1,Mumbai Indians,4,HH Pandya,135,16.6
1,Mumbai Indians,5,Ishan Kishan,145,18.4
1,Mumbai Indians,6,KH Pandya,158,20.1
1,Mumbai Indians,7,KA Pollard,158,20.2
1,Mumbai Indians,8,M Jansen,158,20.4
1,Mumbai Indians,9,RD Chahar,159,20.6
2,Royal Challengers Bangalore,1,Washington Sundar,36,5.2
2,Royal Challengers Bangalore,2,RM Patidar,46,6.5
2,Royal Challengers Bangalore,3,V Kohli,98,13.3
2,Royal Challengers Bangalore,4,GJ Maxwell,103,15.1
2,Royal Challengers Bangalore,5,Shahbaz Ahmed,106,15.6
2,Royal Challengers Bangalore,6,DT Christian,122,17.3
2,Royal Challengers Bangalore,7,KA Jamieson,152,19.5
2,Royal Challengers Bangalore,8,AB de Villiers,158,20.4
