match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2022-03-28,Gujarat Titans,"Wankhede Stadium, Mumbai",3.4,0,33,1,9.0,9,0,0
7,2022-03-31,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,0,38,2,9.5,11,0,0
12,2022-04-04,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",4.0,0,24,4,6.0,15,1,0
15,2022-04-07,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",3.0,0,32,0,10.67,5,0,0
20,2022-04-10,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,31,1,7.75,9,1,0
26,2022-04-16,Mumbai Indians,"Brabourne Stadium, Mumbai",4.0,0,30,3,7.5,13,1,0
31,2022-04-19,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",4.0,0,33,0,8.25,7,1,0
42,2022-04-29,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",3.0,0,26,0,8.67,9,1,0
53,2022-05-07,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",3.0,1,19,3,6.33,11,2,0
57,2022-05-10,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",4.0,0,26,2,6.5,8,1,0
63,2022-05-15,Rajasthan Royals,"Brabourne Stadium, Mumbai",3.0,0,20,1,6.67,9,0,0
66,2022-05-18,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",4.0,0,60,0,15.0,6,3,1
72,2022-05-25,Royal Challengers Bangalore,"Eden Gardens, Kolkata",4.0,0,44,1,11.0,10,2,0
