innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bengaluru,PD Salt,63,38,4,3,165.79,c T Stubbs b Kuldeep Yadav,1
1,Royal Challengers Bengaluru,V Kohli,19,13,3,0,146.15,c P Nissanka b L Ngidi,2
1,Royal Challengers Bengaluru,D Padikkal,18,13,1,1,138.46,c DA Miller b AR Patel,3
1,Royal Challengers Bengaluru,RM Patidar,8,4,0,1,200.0,c KL Rahul b Mukesh Kumar,4
1,Royal Challengers Bengaluru,TH David,26,17,3,1,152.94,c T Natarajan b AR Patel,5
1,Royal Challengers Bengaluru,JM Sharma,14,20,1,0,70.0,c DA Miller b L Ngidi,6
1,Royal Challengers Bengaluru,R Shepherd,1,4,0,0,25.0,lbw b Kuldeep Yadav,7
1,Royal Challengers Bengaluru,KH Pandya,12,10,0,1,120.0,"run out (KL Rahul, L Ngidi)",8
1,Royal Challengers Bengaluru,B Kumar,3,2,0,0,150.0,not out,10
2,Delhi Capitals,P Nissanka,1,2,0,0,50.0,lbw b B Kumar,1
2,Delhi Capitals,KL Rahul,57,34,6,2,167.65,c V Kohli b KH Pandya,2
2,Delhi Capitals,KK Nair,5,5,1,0,100.0,c PD Salt b B Kumar,3
2,Delhi Capitals,Sameer Rizvi,2,3,0,0,66.67,c JM Sharma b B Kumar,4
2,Delhi Capitals,T Stubbs,60,47,4,1,127.66,not out,5
2,Delhi Capitals,AR Patel,26,19,3,0,136.84,retired hurt,6
2,Delhi Capitals,DA Miller,22,10,1,2,220.0,not out,7
