innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bengaluru,1,V Kohli,52,6.1
1,Royal Challengers Bengaluru,2,D Padikkal,99,10.6
1,Royal Challengers Bengaluru,3,PD Salt,105,11.4
1,Royal Challengers Bengaluru,4,RM Patidar,131,13.4
1,Royal Challengers Bengaluru,5,TH David,146,16.2
1,Royal Challengers Bengaluru,6,R Shepherd,149,17.3
1,Royal Challengers Bengaluru,7,KH Pandya,172,20.2
1,Royal Challengers Bengaluru,8,JM Sharma,172,20.4
2,Delhi Capitals,1,P Nissanka,2,1.4
2,Delhi Capitals,2,KK Nair,16,3.2
2,Delhi Capitals,3,Sameer Rizvi,18,3.5
2,Delhi Capitals,4,KL Rahul,87,11.1
2,Delhi Capitals,5,AR Patel,134,16.5
