match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2024-03-23,Sunrisers Hyderabad,"Eden Gardens, Kolkata",0,2,0,0,0.0,c PJ Cummins b T Natarajan,4
10,2024-03-29,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",39,24,2,2,162.5,not out,4
16,2024-04-03,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18,11,0,2,163.64,c T Stubbs b KK Ahmed,5
22,2024-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",34,32,3,0,106.25,c RA Jadeja b Mustafizur Rahman,4
28,2024-04-14,Lucknow Super Giants,"Eden Gardens, Kolkata",38,38,6,0,100.0,not out,4
31,2024-04-16,Rajasthan Royals,"Eden Gardens, Kolkata",11,7,1,1,157.14,lbw b YS Chahal,4
36,2024-04-21,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",50,36,7,1,138.89,c F du Plessis b C Green,5
42,2024-04-26,Punjab Kings,"Eden Gardens, Kolkata",28,10,1,3,280.0,c K Rabada b Arshdeep Singh,5
47,2024-04-29,Delhi Capitals,"Eden Gardens, Kolkata",33,23,3,1,143.48,not out,4
51,2024-05-03,Mumbai Indians,"Wankhede Stadium, Mumbai",6,4,1,0,150.0,c TH David b N Thushara,4
54,2024-05-05,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23,15,3,0,153.33,c KL Rahul b Yash Thakur,6
60,2024-05-11,Mumbai Indians,"Eden Gardens, Kolkata",7,10,1,0,70.0,b A Kamboj,4
70,2024-05-21,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",58,24,5,4,241.67,not out,4
73,2024-05-26,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",6,3,1,0,200.0,not out,4
