innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,61,7.1
1,Mumbai Indians,2,Ishan Kishan,66,7.5
1,Mumbai Indians,3,N Wadhera,88,9.6
1,Mumbai Indians,4,Vishnu Vinod,153,16.6
1,Mumbai Indians,5,TH David,164,17.6
2,Gujarat Titans,1,WP Saha,7,2.5
2,Gujarat Titans,2,HH Pandya,12,3.3
2,Gujarat Titans,3,Shubman Gill,26,4.5
2,Gujarat Titans,4,V Shankar,48,7.1
2,Gujarat Titans,5,A Manohar,55,8.1
2,Gujarat Titans,6,DA Miller,100,12.6
2,Gujarat Titans,7,R Tewatia,100,13.1
2,Gujarat Titans,8,Noor Ahmad,103,14.2
