innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,Ishan Kishan,31,19,RG Sharma,29,18,61,37
1,Mumbai Indians,2,SA Yadav,5,3,Ishan Kishan,0,1,5,4
1,Mumbai Indians,3,N Wadhera,15,7,SA Yadav,7,6,22,13
1,Mumbai Indians,4,SA Yadav,35,22,Vishnu Vinod,30,20,65,42
1,Mumbai Indians,5,SA Yadav,6,3,TH David,5,3,11,6
1,Mumbai Indians,6,SA Yadav,50,15,C Green,3,3,54,18
2,Gujarat Titans,1,WP Saha,2,5,Shubman Gill,5,6,7,11
2,Gujarat Titans,2,HH Pandya,4,3,Shubman Gill,1,1,5,4
2,Gujarat Titans,3,V Shankar,14,6,Shubman Gill,0,2,14,8
2,Gujarat Titans,4,DA Miller,5,6,V Shankar,15,8,22,14
2,Gujarat Titans,5,A Manohar,2,3,DA Miller,5,3,7,6
2,Gujarat Titans,6,R Tewatia,14,12,DA Miller,31,17,45,29
2,Gujarat Titans,7,R Tewatia,0,1,Rashid Khan,0,0,0,1
2,Gujarat Titans,8,Noor Ahmad,1,3,Rashid Khan,2,4,3,7
2,Gujarat Titans,9,AS Joseph,7,12,Rashid Khan,77,28,88,40
