innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,5,6,Gujarat Titans,RG Sharma,Rashid Khan,Nitin Menon,wicket,struck down,False
2,2,5,Gujarat Titans,WP Saha,Akash Madhwal,Tapan Sharma,wicket,struck down,True
2,12,6,Gujarat Titans,DA Miller,Akash Madhwal,Tapan Sharma,wicket,struck down,False
