innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,JEC Franklin,25,23,SR Tendulkar,23,24,50,46
1,Mumbai Indians,2,SR Tendulkar,2,3,RG Sharma,3,5,6,8
1,Mumbai Indians,3,SR Tendulkar,9,8,RJ Peterson,10,10,25,18
1,Mumbai Indians,4,RJ Peterson,3,4,KD Karthik,4,5,7,9
1,Mumbai Indians,5,KD Karthik,3,5,AT Rayudu,1,3,4,8
1,Mumbai Indians,6,NLTC Perera,0,4,KD Karthik,1,3,1,7
1,Mumbai Indians,7,Harbhajan Singh,0,1,KD Karthik,0,0,0,1
1,Mumbai Indians,8,SL Malinga,14,14,KD Karthik,10,8,26,21
1,Mumbai Indians,9,PP Ojha,1,1,KD Karthik,0,1,1,2
1,Mumbai Indians,10,PP Ojha,1,1,KD Karthik,0,1,1,2
2,Pune Warriors,1,RV Uthappa,18,18,JD Ryder,1,3,20,21
2,Pune Warriors,2,MJ Clarke,12,10,JD Ryder,8,10,20,20
2,Pune Warriors,3,MJ Clarke,2,5,SC Ganguly,2,4,4,9
2,Pune Warriors,4,SPD Smith,2,6,SC Ganguly,1,3,3,9
2,Pune Warriors,5,M Manhas,31,26,SC Ganguly,13,17,47,43
2,Pune Warriors,6,M Manhas,8,4,WD Parnell,2,4,11,8
2,Pune Warriors,7,B Kumar,10,6,M Manhas,3,4,14,10
