cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
729301,12,2014-04-25,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,4,0,AJ Finch,184/1,180/4,20.0,20.0,,20,league,M Erasmus,S Ravi,BF Bowden,GF Labrooy
729303,13,2014-04-25,Dubai International Cricket Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,,0,7,MM Sharma,141/7,142/3,20.0,19.0,,20,league,BF Bowden,M Erasmus,S Ravi,GF Labrooy
729305,14,2014-04-26,Sheikh Zayed Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,6,PV Tambe,70/10,71/4,15.0,13.0,,20,league,HDPK Dharmasena,C Shamshuddin,RK Illingworth,AJ Pycroft
729307,15,2014-04-26,Sheikh Zayed Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,,23,0,Sandeep Sharma,132/9,109/10,20.0,18.2,,20,league,HDPK Dharmasena,RK Illingworth,C Shamshuddin,AJ Pycroft
729309,16,2014-04-27,Sharjah Cricket Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Delhi Daredevils,,0,6,M Vijay,125/6,126/4,20.0,18.5,,20,league,Aleem Dar,VA Kulkarni,AK Chaudhary,GF Labrooy
729311,17,2014-04-27,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,,0,5,DR Smith,145/5,146/5,20.0,19.3,,20,league,AK Chaudhary,VA Kulkarni,Aleem Dar,GF Labrooy
729313,18,2014-04-28,Dubai International Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,5,Sandeep Sharma,124/8,127/5,20.0,18.5,,20,league,BF Bowden,S Ravi,M Erasmus,AJ Pycroft
729315,19,2014-04-29,Sheikh Zayed Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,,tie,0,0,JP Faulkner,152/5,152/8,20.0,20.0,,20,league,Aleem Dar,AK Chaudhary,VA Kulkarni,GF Labrooy
729317,20,2014-04-30,Dubai International Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,,15,0,B Kumar,172/5,157/7,20.0,20.0,,20,league,HDPK Dharmasena,M Erasmus,S Ravi,AJ Pycroft
733971,21,2014-05-02,JSCA International Stadium Complex,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,,34,0,RA Jadeja,148/3,114/9,17.0,17.0,,17,league,AK Chaudhary,NJ Llong,CK Nandan,J Srinath
733973,22,2014-05-03,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Mumbai Indians,,0,5,CJ Anderson,168/5,170/5,20.0,19.1,,20,league,BNJ Oxenford,C Shamshuddin,RM Deshpande,RS Madugalle
733975,23,2014-05-03,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,KK Nair,152/5,156/3,20.0,18.3,,20,league,SS Hazare,S Ravi,K Srinath,AJ Pycroft
733977,24,2014-05-04,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,4,AB de Villiers,155/6,158/6,20.0,19.5,,20,league,HDPK Dharmasena,VA Kulkarni,PG Pathak,RS Mahanama
733979,25,2014-05-05,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,,10,0,PV Tambe,170/6,160/6,20.0,20.0,,20,league,NJ Llong,CK Nandan,AK Chaudhary,RS Madugalle
733981,26,2014-05-05,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,8,DR Smith,178/5,181/2,20.0,19.4,,20,league,RM Deshpande,BNJ Oxenford,C Shamshuddin,J Srinath
733983,27,2014-05-06,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,,19,0,RG Sharma,187/5,168/8,20.0,20.0,,20,league,S Ravi,K Srinath,SS Hazare,AJ Pycroft
733985,28,2014-05-07,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,,0,8,G Gambhir,160/5,161/2,20.0,18.2,,20,league,BNJ Oxenford,C Shamshuddin,RM Deshpande,J Srinath
733987,29,2014-05-07,Barabati Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,,44,0,GJ Maxwell,231/4,187/6,20.0,20.0,,20,league,HDPK Dharmasena,PG Pathak,VA Kulkarni,RS Mahanama
733989,30,2014-05-08,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sunrisers Hyderabad,,32,0,B Kumar,134/9,102/10,20.0,19.5,,20,league,AK Chaudhary,NJ Llong,CK Nandan,RS Madugalle
733991,31,2014-05-09,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,,32,0,Sandeep Sharma,198/8,166/9,20.0,20.0,,20,league,S Ravi,K Srinath,K Srinivasan,AJ Pycroft
733993,32,2014-05-10,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,8,DW Steyn,143/7,44/2,20.0,4.2,D/L,5,league,RM Deshpande,BNJ Oxenford,C Shamshuddin,J Srinath
733995,33,2014-05-10,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,4,DR Smith,157/6,160/6,20.0,19.3,,20,league,HDPK Dharmasena,VA Kulkarni,PG Pathak,RS Mahanama
733997,34,2014-05-11,Barabati Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,9,G Gambhir,149/8,150/1,20.0,18.0,,20,league,NJ Llong,CK Nandan,AK Chaudhary,RS Madugalle
733999,35,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,,0,5,JP Faulkner,190/5,191/5,20.0,18.5,,20,league,S Ravi,RJ Tucker,K Srinath,AJ Pycroft
734001,36,2014-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,,0,7,AT Rayudu,157/3,160/3,20.0,18.4,,20,league,HDPK Dharmasena,VA Kulkarni,PG Pathak,RS Mahanama
734003,37,2014-05-13,JSCA International Stadium Complex,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,,0,5,RA Jadeja,148/8,149/5,20.0,19.4,,20,league,BNJ Oxenford,C Shamshuddin,RM Deshpande,J Srinath
734005,38,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,,16,0,Yuvraj Singh,186/4,170/7,20.0,20.0,,20,league,K Srinath,RJ Tucker,S Ravi,AJ Pycroft
734007,39,2014-05-14,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,6,WP Saha,205/5,211/4,20.0,18.4,,20,league,VA Kulkarni,PG Pathak,HDPK Dharmasena,RS Mahanama
734009,40,2014-05-14,Barabati Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,6,RV Uthappa,141/5,142/4,20.0,18.4,,20,league,AK Chaudhary,NJ Llong,CK Nandan,RS Madugalle
734011,41,2014-05-15,"Sardar Patel Stadium, Motera",Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,,62,0,AM Rahane,201/6,139/9,20.0,20.0,,20,league,S Ravi,RJ Tucker,K Srinath,AJ Pycroft
734013,42,2014-05-18,JSCA International Stadium Complex,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,,0,5,AB de Villiers,138/4,142/5,20.0,19.5,,20,league,BNJ Oxenford,C Shamshuddin,RM Deshpande,J Srinath
734015,43,2014-05-18,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,0,7,UT Yadav,142/8,146/3,20.0,19.4,,20,league,NJ Llong,CK Nandan,AK Chaudhary,RS Madugalle
734017,44,2014-05-19,"Sardar Patel Stadium, Motera",Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,,25,0,MEK Hussey,178/3,153/8,20.0,20.0,,20,league,S Ravi,RJ Tucker,K Srinath,AJ Pycroft
734019,45,2014-05-19,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,4,AR Patel,164/7,165/6,20.0,19.4,,20,league,HDPK Dharmasena,PG Pathak,VA Kulkarni,RS Mahanama
734021,46,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,,0,7,DA Warner,160/6,161/3,20.0,19.4,,20,league,AK Chaudhary,NJ Llong,CK Nandan,RS Madugalle
734023,47,2014-05-20,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,8,RV Uthappa,154/4,156/2,20.0,18.0,,20,league,RM Deshpande,C Shamshuddin,BNJ Oxenford,J Srinath
734025,48,2014-05-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,7,LMP Simmons,156/8,159/3,20.0,19.0,,20,league,HDPK Dharmasena,VA Kulkarni,PG Pathak,RS Mahanama
734027,49,2014-05-22,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,,30,0,RV Uthappa,195/4,165/5,20.0,20.0,,20,league,AK Chaudhary,CK Nandan,NJ Llong,RS Madugalle
734029,50,2014-05-22,JSCA International Stadium Complex,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,6,DA Warner,185/3,189/4,20.0,19.4,,20,league,BNJ Oxenford,C Shamshuddin,RM Deshpande,J Srinath
734031,51,2014-05-23,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,,15,0,MEK Hussey,173/10,158/4,19.3,20.0,,20,league,S Ravi,RJ Tucker,K Srinath,AJ Pycroft
734033,52,2014-05-23,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,,16,0,SE Marsh,179/4,163/8,20.0,20.0,,20,league,HDPK Dharmasena,PG Pathak,VA Kulkarni,RS Mahanama
734035,53,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,8,MS Dhoni,154/6,160/2,20.0,17.4,,20,league,AK Chaudhary,NJ Llong,CK Nandan,RS Madugalle
734037,54,2014-05-24,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,4,YK Pathan,160/7,161/6,20.0,14.2,,20,league,RM Deshpande,BNJ Oxenford,C Shamshuddin,J Srinath
734039,55,2014-05-25,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,7,M Vohra,115/10,119/3,18.1,13.5,,20,league,HDPK Dharmasena,VA Kulkarni,PG Pathak,RS Mahanama
734041,56,2014-05-25,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,CJ Anderson,189/4,195/5,20.0,14.4,,20,league,K Srinath,RJ Tucker,S Ravi,AJ Pycroft
734043,57,2014-05-27,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,,28,0,UT Yadav,163/8,135/8,20.0,20.0,,20,Qualifier 1,NJ Llong,S Ravi,C Shamshuddin,RS Mahanama
734045,58,2014-05-28,Brabourne Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,7,SK Raina,173/8,176/3,20.0,18.4,,20,Eliminator,VA Kulkarni,BNJ Oxenford,RJ Tucker,AJ Pycroft
734047,59,2014-05-30,Wankhede Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,,24,0,V Sehwag,226/6,202/7,20.0,20.0,,20,Qualifier 2,HDPK Dharmasena,RJ Tucker,AK Chaudhary,J Srinath
734049,60,2014-06-01,M Chinnaswamy Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,3,MK Pandey,199/4,200/7,20.0,19.3,,20,Final,HDPK Dharmasena,BNJ Oxenford,S Ravi,RS Mahanama
