innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,R Dravid,26,20,AM Rahane,42,32,71,52
1,Rajasthan Royals,2,SR Watson,8,9,R Dravid,8,4,16,13
1,Rajasthan Royals,3,OA Shah,1,3,R Dravid,2,2,3,5
1,Rajasthan Royals,4,BJ Hodge,1,2,R Dravid,2,2,3,4
1,Rajasthan Royals,5,AL Menaria,2,4,R Dravid,0,0,2,4
1,Rajasthan Royals,6,SP Goswami,12,16,R Dravid,19,15,33,31
1,Rajasthan Royals,7,AA Chavan,7,6,SP Goswami,6,5,13,11
2,Delhi Daredevils,1,DPMD Jayawardene,0,3,V Sehwag,0,0,0,3
2,Delhi Daredevils,2,KP Pietersen,36,34,V Sehwag,55,25,96,59
2,Delhi Daredevils,3,LRPL Taylor,6,5,V Sehwag,3,3,10,8
2,Delhi Daredevils,4,V Sehwag,15,10,Y Nagar,7,8,25,18
2,Delhi Daredevils,5,NV Ojha,11,3,Y Nagar,2,1,13,4
