match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
20,2025-04-07,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",4.0,0,29,0,7.25,5,0,0
29,2025-04-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,44,1,11.0,10,0,0
33,2025-04-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,21,1,5.25,8,1,0
38,2025-04-20,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,25,2,6.25,9,1,0
41,2025-04-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,39,1,9.75,8,0,0
45,2025-04-27,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,22,4,5.5,14,1,0
50,2025-05-01,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,15,2,3.75,14,0,0
56,2025-05-06,Gujarat Titans,"Wankhede Stadium, Mumbai",4.0,0,19,2,4.75,15,1,0
63,2025-05-21,Delhi Capitals,"Wankhede Stadium, Mumbai",3.2,0,12,3,3.6,12,0,0
69,2025-05-26,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",4.0,0,23,1,5.75,14,0,0
72,2025-05-30,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4.0,0,27,1,6.75,10,1,0
73,2025-06-01,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,40,0,10.0,6,0,0
