innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,37,4,30,7.4,5,11
1,Deccan Chargers,middle,53,4,54,5.89,4,19
1,Deccan Chargers,powerplay,50,0,36,8.33,9,17
2,Rajasthan Royals,death,57,2,34,10.06,7,12
2,Rajasthan Royals,middle,52,0,33,9.45,7,7
2,Rajasthan Royals,powerplay,32,0,29,6.62,4,14
