innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,40,29,HH Gibbs,19,20,61,48
1,Deccan Chargers,2,AC Gilchrist,14,15,SB Styris,13,11,27,26
1,Deccan Chargers,3,AC Gilchrist,7,5,RG Sharma,1,2,9,7
1,Deccan Chargers,4,Shahid Afridi,1,3,RG Sharma,2,2,3,5
1,Deccan Chargers,5,RG Sharma,2,4,SB Bangar,3,4,5,8
1,Deccan Chargers,6,DB Ravi Teja,0,2,SB Bangar,0,2,0,4
1,Deccan Chargers,7,Y Venugopal Rao,15,7,DB Ravi Teja,6,6,21,13
1,Deccan Chargers,8,RP Singh,2,3,Y Venugopal Rao,1,1,4,4
1,Deccan Chargers,9,Y Venugopal Rao,7,3,PP Ojha,1,2,10,5
2,Rajasthan Royals,1,GC Smith,35,39,YK Pathan,68,37,109,76
2,Rajasthan Royals,2,GC Smith,5,4,M Kaif,14,13,24,17
2,Rajasthan Royals,3,SR Watson,5,2,M Kaif,3,1,8,3
