innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kochi Tuskers Kerala,BJ Hodge,4.0,0,13,4,3.25,16,0,0
1,Kochi Tuskers Kerala,P Parameswaran,3.3,0,20,2,5.71,11,1,0
1,Kochi Tuskers Kerala,P Prasanth,1.0,0,18,0,18.0,3,0,0
1,Kochi Tuskers Kerala,RA Jadeja,1.0,0,5,0,5.0,2,1,0
1,Kochi Tuskers Kerala,RP Singh,4.0,0,17,1,4.25,17,0,0
1,Kochi Tuskers Kerala,S Sreesanth,4.0,0,16,2,4.0,16,0,0
1,Kochi Tuskers Kerala,Y Gnaneswara Rao,1.0,0,7,0,7.0,3,0,0
2,Rajasthan Royals,AA Chavan,1.0,0,10,0,10.0,3,0,0
2,Rajasthan Royals,JDP Oram,2.0,0,32,1,16.0,2,0,0
2,Rajasthan Royals,ND Doshi,1.2,0,15,1,11.25,4,0,0
2,Rajasthan Royals,SW Tait,3.0,0,36,0,12.0,9,2,2
