innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,17,4,39,2.62,1,27
1,Rajasthan Royals,middle,54,3,39,8.31,8,20
1,Rajasthan Royals,powerplay,26,3,33,4.73,4,21
2,Kochi Tuskers Kerala,death,31,0,16,11.62,5,7
2,Kochi Tuskers Kerala,middle,29,1,15,11.6,5,7
2,Kochi Tuskers Kerala,powerplay,38,1,13,17.54,6,4
