innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,60,3,30,12.0,9,5
1,Mumbai Indians,middle,58,1,54,6.44,6,19
1,Mumbai Indians,powerplay,47,3,36,7.83,8,21
2,Royal Challengers Bangalore,death,64,2,42,9.14,7,10
2,Royal Challengers Bangalore,middle,62,2,41,9.07,8,12
2,Royal Challengers Bangalore,powerplay,40,1,35,6.86,6,14
