innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,L Ronchi,9,2.5
1,Mumbai Indians,2,DJ Thornely,20,4.4
1,Mumbai Indians,3,ST Jayasuriya,46,6.4
1,Mumbai Indians,4,PR Shah,97,14.3
1,Mumbai Indians,5,RV Uthappa,125,17.5
1,Mumbai Indians,6,AM Nayar,152,19.5
1,Mumbai Indians,7,SM Pollock,165,20.6
2,Royal Challengers Bangalore,1,S Chanderpaul,37,5.6
2,Royal Challengers Bangalore,2,R Dravid,68,9.5
2,Royal Challengers Bangalore,3,LRPL Taylor,76,10.6
2,Royal Challengers Bangalore,4,V Kohli,106,14.3
2,Royal Challengers Bangalore,5,JH Kallis,161,19.4
