innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,88,0,30,17.6,15,3
1,Royal Challengers Bangalore,middle,108,0,54,12.0,14,5
1,Royal Challengers Bangalore,powerplay,39,1,36,6.5,6,19
2,Mumbai Indians,death,61,4,30,12.2,8,9
2,Mumbai Indians,middle,90,2,54,10.0,12,12
2,Mumbai Indians,powerplay,45,1,36,7.5,6,15
