match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2012-04-05,Delhi Daredevils,Eden Gardens,2.0,0,15,0,7.5,4,0,0
7,2012-04-08,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,29,2,7.25,14,0,1
10,2012-04-10,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,21,0,5.25,17,0,0
22,2012-04-18,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,26,2,6.5,9,1,0
29,2012-04-22,Deccan Chargers,Barabati Stadium,4.0,0,15,1,3.75,15,0,0
38,2012-04-28,Royal Challengers Bangalore,Eden Gardens,4.0,0,34,0,8.5,8,1,0
41,2012-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,34,1,8.5,7,0,0
51,2012-05-07,Delhi Daredevils,Feroz Shah Kotla,4.0,1,39,1,9.75,8,1,0
58,2012-05-12,Mumbai Indians,Eden Gardens,4.0,0,44,0,11.0,9,1,0
76,2012-05-27,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,42,0,10.5,8,0,1
