innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rising Pune Supergiant,BA Stokes,2.0,0,19,0,9.5,4,0,0
1,Rising Pune Supergiant,DT Christian,4.0,0,20,1,5.0,10,0,0
1,Rising Pune Supergiant,Imran Tahir,3.0,0,23,1,7.67,5,0,1
1,Rising Pune Supergiant,JD Unadkat,4.0,0,41,1,10.25,6,0,0
1,Rising Pune Supergiant,SN Thakur,4.0,0,50,0,12.5,4,1,0
1,Rising Pune Supergiant,Washington Sundar,3.0,0,19,0,6.33,5,2,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,39,1,9.75,9,1,0
2,Sunrisers Hyderabad,Bipul Sharma,4.0,0,30,1,7.5,9,0,0
2,Sunrisers Hyderabad,MC Henriques,1.0,0,4,0,4.0,2,0,0
2,Sunrisers Hyderabad,Mohammed Siraj,4.0,0,42,0,10.5,5,0,0
2,Sunrisers Hyderabad,Rashid Khan,4.0,0,17,1,4.25,10,0,0
2,Sunrisers Hyderabad,S Kaul,3.0,0,45,0,15.0,1,0,0
