innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,63,1,30,12.6,10,4
1,Sunrisers Hyderabad,middle,68,2,54,7.56,6,18
1,Sunrisers Hyderabad,powerplay,45,0,36,7.5,6,12
2,Rising Pune Supergiant,death,64,1,30,12.8,9,2
2,Rising Pune Supergiant,middle,60,2,54,6.67,6,18
2,Rising Pune Supergiant,powerplay,55,1,36,9.17,9,16
