match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2013-04-07,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,19,2,4.75,10,0,0
11,2013-04-10,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",4.0,0,34,0,8.5,6,1,0
18,2013-04-14,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,23,0,5.75,9,0,0
20,2013-04-16,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",4.0,0,21,3,5.25,11,1,0
25,2013-04-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.5,0,36,1,9.39,7,1,0
29,2013-04-21,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",4.0,0,42,2,10.5,6,0,0
35,2013-04-26,Kolkata Knight Riders,Eden Gardens,4.0,0,35,3,8.75,13,0,0
41,2013-04-29,Mumbai Indians,Wankhede Stadium,4.0,0,32,0,8.0,9,0,0
63,2013-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,24,2,6.0,11,0,1
67,2013-05-16,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,4.0,0,40,0,10.0,6,0,0
69,2013-05-18,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,4.0,0,24,2,6.0,11,0,0
