match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
11,2013-04-10,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",8,7,0,0,114.29,c R Ashwin b CH Morris,6
18,2013-04-14,Rajasthan Royals,Sawai Mansingh Stadium,23,20,3,0,115.0,b KK Cooper,7
20,2013-04-16,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,1,0,0,0.0,c & b SP Narine,6
25,2013-04-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4,4,1,0,100.0,c A Ashish Reddy b A Mishra,7
29,2013-04-21,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",0,4,0,0,0.0,lbw b BAW Mendis,3
35,2013-04-26,Kolkata Knight Riders,Eden Gardens,2,7,0,0,28.57,"run out (JH Kallis, MS Bisla)",7
41,2013-04-29,Mumbai Indians,Wankhede Stadium,9,13,1,0,69.23,c KD Karthik b Harbhajan Singh,7
63,2013-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,61,41,8,1,148.78,c AB de Villiers b JD Unadkat,3
67,2013-05-16,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,9,13,1,0,69.23,c S Kaul b A Nehra,3
69,2013-05-18,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,80,44,8,4,181.82,lbw b SL Malinga,3
