innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,26,4,32,4.88,2,17
1,Royal Challengers Bangalore,middle,30,2,31,5.81,4,16
1,Royal Challengers Bangalore,powerplay,14,4,27,3.11,1,17
2,Rajasthan Royals,death,25,1,28,5.36,2,18
2,Rajasthan Royals,middle,18,3,27,4.0,2,18
2,Rajasthan Royals,powerplay,28,0,23,7.3,4,11
