innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,HH Pandya,2.0,0,22,1,11.0,3,0,0
1,Gujarat Titans,J Little,4.0,0,24,1,6.0,7,0,0
1,Gujarat Titans,MM Sharma,0.5,0,5,0,6.0,0,0,0
1,Gujarat Titans,Mohammed Shami,4.0,0,27,1,6.75,13,2,0
1,Gujarat Titans,Noor Ahmad,3.0,0,25,2,8.33,7,3,0
1,Gujarat Titans,Rashid Khan,4.0,0,14,3,3.5,13,2,0
2,Rajasthan Royals,A Zampa,3.0,0,40,0,13.33,3,0,0
2,Rajasthan Royals,R Ashwin,1.0,0,8,0,8.0,1,0,0
2,Rajasthan Royals,Sandeep Sharma,3.0,0,19,0,6.33,8,0,1
2,Rajasthan Royals,TA Boult,3.0,0,28,0,9.33,8,0,0
2,Rajasthan Royals,YS Chahal,3.5,0,22,1,5.74,7,0,0
