match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2010-03-13,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",0,1,0,0,0.0,c KD Karthik b PJ Sangwan,5
7,2010-03-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,26,13,3,1,200.0,not out,4
12,2010-03-19,Deccan Chargers,Barabati Stadium,14,9,3,0,155.56,b A Symonds,5
16,2010-03-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3,5,0,0,60.0,lbw b M Muralitharan,4
19,2010-03-24,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",23,22,0,1,104.55,c AA Jhunjhunwala b SK Trivedi,5
23,2010-03-27,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",16,15,1,0,106.67,b AD Mathews,5
27,2010-03-30,Mumbai Indians,Brabourne Stadium,20,18,2,0,111.11,"run out (SL Malinga, AT Rayudu)",4
34,2010-04-04,Kolkata Knight Riders,Eden Gardens,110,59,14,3,186.44,not out,2
38,2010-04-07,Rajasthan Royals,Sawai Mansingh Stadium,44,33,6,1,133.33,c SK Warne b AP Dole,2
41,2010-04-09,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",31,18,7,0,172.22,c SS Tiwary b SL Malinga,2
44,2010-04-11,Delhi Daredevils,Feroz Shah Kotla,38,35,4,1,108.57,c A Nehra b PD Collingwood,1
51,2010-04-16,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,93,62,13,2,150.0,not out,1
54,2010-04-18,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,21,8,2,2,262.5,c S Tyagi b JA Morkel,1
