match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,18,14,1,1,128.57,c MS Dhoni b L Ngidi,6
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,13,7,1,0,185.71,not out,6
10,2020-09-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,60,24,3,5,250.0,not out,6
13,2020-10-01,Kings XI Punjab,Sheikh Zayed Stadium,47,20,3,4,235.0,not out,5
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,25,13,0,3,192.31,not out,6
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,11,14,1,0,78.57,not out,6
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,34,12,1,4,283.33,not out,7
45,2020-10-25,Rajasthan Royals,Sheikh Zayed Stadium,6,4,0,1,150.0,b S Gopal,5
48,2020-10-28,Royal Challengers Bangalore,Sheikh Zayed Stadium,4,1,1,0,400.0,not out,7
56,2020-11-03,Sunrisers Hyderabad,Sharjah Cricket Stadium,41,25,2,4,164.0,b JO Holder,7
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,0,2,0,0,0.0,c K Rabada b R Ashwin,5
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,9,4,2,0,225.0,b K Rabada,5
