match_number,date,opponent,catches,stumpings,run_outs
24,2010-03-28,Rajasthan Royals,0,0,1
28,2010-03-31,Royal Challengers Bangalore,0,0,1
60,2010-04-25,Mumbai Indians,1,0,0
