match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
11,2026-04-05,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2.0,0,30,1,15.0,2,1,0
37,2026-04-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,7,0,7.0,2,0,0
