innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bengaluru,1,PD Salt,26,23,V Kohli,28,17,61,40
1,Royal Challengers Bengaluru,2,D Padikkal,50,26,V Kohli,42,25,95,51
1,Royal Challengers Bengaluru,3,TH David,4,5,D Padikkal,0,1,5,6
1,Royal Challengers Bengaluru,4,RM Patidar,1,3,TH David,1,1,2,4
1,Royal Challengers Bengaluru,5,JM Sharma,20,10,TH David,18,9,42,19
1,Royal Challengers Bengaluru,6,JM Sharma,20,10,TH David,18,9,42,19
2,Rajasthan Royals,1,YBK Jaiswal,35,14,V Suryavanshi,16,12,52,26
2,Rajasthan Royals,2,N Rana,6,4,YBK Jaiswal,14,5,20,9
2,Rajasthan Royals,3,R Parag,22,10,N Rana,16,10,38,20
2,Rajasthan Royals,4,Dhruv Jurel,16,18,N Rana,6,8,24,26
2,Rajasthan Royals,5,SO Hetmyer,11,8,Dhruv Jurel,16,10,28,18
2,Rajasthan Royals,6,SB Dubey,12,6,Dhruv Jurel,15,6,27,12
2,Rajasthan Royals,7,JC Archer,0,1,SB Dubey,0,0,0,1
2,Rajasthan Royals,8,PWH de Silva,0,2,SB Dubey,0,1,0,3
2,Rajasthan Royals,9,TU Deshpande,0,1,PWH de Silva,1,1,2,2
2,Rajasthan Royals,10,Fazalhaq Farooqi,2,2,TU Deshpande,1,1,3,3
