match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2016-04-09,Rising Pune Supergiants,Wankhede Stadium,22,27,2,0,81.48,c F du Plessis b R Ashwin,5
9,2016-04-16,Gujarat Lions,Wankhede Stadium,20,19,0,1,105.26,b JP Faulkner,6
12,2016-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",54,49,3,2,110.2,c MC Henriques b BB Sran,3
14,2016-04-20,Royal Challengers Bangalore,Wankhede Stadium,31,23,5,0,134.78,c KW Richardson b Iqbal Abdulla,3
17,2016-04-23,Delhi Daredevils,Feroz Shah Kotla,25,23,4,0,108.7,b A Mishra,3
21,2016-04-25,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",65,37,4,4,175.68,c M Vohra b AR Patel,3
24,2016-04-28,Kolkata Knight Riders,Wankhede Stadium,32,20,5,1,160.0,c SA Yadav b Shakib Al Hasan,3
29,2016-05-01,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,22,19,1,1,115.79,c AM Rahane b R Ashwin,3
37,2016-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6,6,1,0,100.0,c KS Williamson b A Nehra,3
41,2016-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,44,47,2,2,93.62,c AB de Villiers b VR Aaron,3
43,2016-05-13,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,3,0,0,0.0,b Sandeep Sharma,3
47,2016-05-15,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,13,5,1,1,260.0,not out,6
