innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AS Roy,4.0,0,31,2,7.75,10,2,0
1,Kolkata Knight Riders,C Green,1.0,0,12,1,12.0,2,0,0
1,Kolkata Knight Riders,CV Varun,4.0,0,28,0,7.0,10,0,0
1,Kolkata Knight Riders,Kartik Tyagi,4.0,0,25,2,6.25,10,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,17,1,4.25,14,0,0
1,Kolkata Knight Riders,VG Arora,3.0,0,29,1,9.67,5,0,0
2,Delhi Capitals,AR Patel,4.0,0,27,1,6.75,9,0,0
2,Delhi Capitals,Kuldeep Yadav,3.0,0,41,0,13.67,6,0,0
2,Delhi Capitals,L Ngidi,2.0,0,7,0,3.5,5,0,0
2,Delhi Capitals,MA Starc,3.0,0,31,0,10.33,5,0,0
2,Delhi Capitals,Mukesh Kumar,0.2,0,7,0,21.0,0,0,0
2,Delhi Capitals,V Nigam,2.0,0,34,0,17.0,1,0,0
