innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,SR Watson,62,8.2
1,Rajasthan Royals,2,DH Yagnik,115,14.4
1,Rajasthan Royals,3,STR Binny,126,16.1
2,Mumbai Indians,1,SR Tendulkar,4,1.4
2,Mumbai Indians,2,RT Ponting,10,3.5
2,Mumbai Indians,3,RG Sharma,26,7.1
2,Mumbai Indians,4,KA Pollard,31,8.5
2,Mumbai Indians,5,KD Karthik,61,13.4
2,Mumbai Indians,6,R Dhawan,63,14.2
2,Mumbai Indians,7,Harbhajan Singh,64,14.5
2,Mumbai Indians,8,MG Johnson,83,17.1
2,Mumbai Indians,9,AT Rayudu,83,18.1
2,Mumbai Indians,10,SL Malinga,92,19.2
