innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,PA Patel,21,18,S Vidyut,16,14,39,32
1,Chennai Super Kings,2,PA Patel,17,15,SK Raina,7,7,25,22
1,Chennai Super Kings,3,SK Raina,14,9,JA Morkel,16,13,31,22
1,Chennai Super Kings,4,MS Dhoni,11,8,SK Raina,22,14,33,22
1,Chennai Super Kings,5,MS Dhoni,9,6,CK Kapugedera,8,12,20,17
1,Chennai Super Kings,6,MS Dhoni,9,3,S Badrinath,6,2,15,5
2,Rajasthan Royals,1,NK Patel,2,11,SA Asnodkar,12,8,19,19
2,Rajasthan Royals,2,Kamran Akmal,6,6,SA Asnodkar,16,12,22,18
2,Rajasthan Royals,3,SR Watson,1,2,Kamran Akmal,0,1,1,3
2,Rajasthan Royals,4,SR Watson,27,17,YK Pathan,34,29,65,45
2,Rajasthan Royals,5,M Kaif,12,9,YK Pathan,20,8,32,17
2,Rajasthan Royals,6,RA Jadeja,0,1,YK Pathan,0,0,0,1
2,Rajasthan Royals,7,YK Pathan,2,2,SK Warne,1,2,4,3
2,Rajasthan Royals,8,Sohail Tanvir,9,7,SK Warne,8,7,21,14
