innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,Abhishek Sharma,1,1,TM Head,10,4,11,5
1,Sunrisers Hyderabad,2,Ishan Kishan,2,5,TM Head,6,3,9,8
1,Sunrisers Hyderabad,3,Nithish Kumar Reddy,0,2,TM Head,0,0,5,2
1,Sunrisers Hyderabad,4,Aniket Verma,5,5,TM Head,6,5,12,10
1,Sunrisers Hyderabad,5,H Klaasen,32,19,Aniket Verma,42,23,77,40
1,Sunrisers Hyderabad,6,A Manohar,4,6,Aniket Verma,1,1,5,7
1,Sunrisers Hyderabad,7,Aniket Verma,2,5,PJ Cummins,2,7,4,12
1,Sunrisers Hyderabad,8,Aniket Verma,24,7,PWA Mulder,1,4,25,11
1,Sunrisers Hyderabad,9,HV Patel,5,9,PWA Mulder,8,6,14,15
1,Sunrisers Hyderabad,10,Mohammed Shami,1,1,PWA Mulder,0,1,1,2
2,Delhi Capitals,1,J Fraser-McGurk,24,28,F du Plessis,50,27,81,55
2,Delhi Capitals,2,Abishek Porel,1,1,J Fraser-McGurk,14,4,15,5
2,Delhi Capitals,3,Abishek Porel,3,3,KL Rahul,15,5,19,8
2,Delhi Capitals,4,T Stubbs,21,14,Abishek Porel,30,14,51,28
