innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,11,1.5
1,Sunrisers Hyderabad,2,Ishan Kishan,20,3.1
1,Sunrisers Hyderabad,3,Nithish Kumar Reddy,25,3.3
1,Sunrisers Hyderabad,4,TM Head,37,5.1
1,Sunrisers Hyderabad,5,H Klaasen,114,11.5
1,Sunrisers Hyderabad,6,A Manohar,119,12.6
1,Sunrisers Hyderabad,7,PJ Cummins,123,14.6
1,Sunrisers Hyderabad,8,Aniket Verma,148,16.5
1,Sunrisers Hyderabad,9,HV Patel,162,19.2
1,Sunrisers Hyderabad,10,PWA Mulder,163,19.4
2,Delhi Capitals,1,F du Plessis,81,10.1
2,Delhi Capitals,2,J Fraser-McGurk,96,10.6
2,Delhi Capitals,3,KL Rahul,115,12.2
