innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,44,4,39,6.77,5,17
1,Sunrisers Hyderabad,middle,63,2,39,9.69,7,10
1,Sunrisers Hyderabad,powerplay,56,4,34,9.88,8,14
2,Delhi Capitals,death,64,1,34,11.29,9,3
2,Delhi Capitals,middle,55,2,33,10.0,7,10
2,Delhi Capitals,powerplay,47,0,29,9.72,6,11
