match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
15,2021-04-21,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,34,1,8.5,10,0,1
18,2021-04-24,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,20,0,5.0,9,0,1
21,2021-04-26,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,22,2,5.5,10,0,0
25,2021-04-29,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",4.0,0,36,0,9.0,6,1,0
31,2021-09-20,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,20,0,5.0,11,0,0
34,2021-09-23,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,20,1,5.0,9,0,0
38,2021-09-26,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,41,3,10.25,7,0,0
41,2021-09-28,Delhi Capitals,Sharjah Cricket Stadium,4.0,0,18,2,4.5,10,0,0
45,2021-10-01,Punjab Kings,Dubai International Cricket Stadium,4.0,0,34,1,8.5,5,2,0
49,2021-10-03,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,12,0,3.0,12,0,0
54,2021-10-07,Rajasthan Royals,Sharjah Cricket Stadium,4.0,0,30,0,7.5,11,0,0
58,2021-10-11,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,21,4,5.25,11,1,0
59,2021-10-13,Delhi Capitals,Sharjah Cricket Stadium,4.0,0,27,0,6.75,8,1,0
60,2021-10-15,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,26,2,6.5,6,1,0
