match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Chennai Super Kings,MA Agarwal,15,12,2,1,125.0,c MS Dhoni b A Nehra
2,Chennai Super Kings,CM Gautam,4,5,0,0,80.0,c DJ Bravo b A Nehra
2,Chennai Super Kings,JA Morkel,73,55,8,1,132.73,not out
2,Chennai Super Kings,SS Iyer,7,7,1,0,100.0,c F du Plessis b A Nehra
2,Chennai Super Kings,KM Jadhav,20,20,2,0,100.0,c RA Jadeja b MM Sharma
2,Chennai Super Kings,Yuvraj Singh,9,6,1,0,150.0,c IC Pandey b DJ Bravo
2,Chennai Super Kings,JP Duminy,5,5,0,0,100.0,b IC Pandey
2,Chennai Super Kings,NM Coulter-Nile,5,4,1,0,125.0,b R Ashwin
2,Chennai Super Kings,A Mishra,4,4,0,0,100.0,"run out (MS Dhoni, A Nehra)"
2,Chennai Super Kings,Imran Tahir,2,2,0,0,100.0,c SK Raina b DJ Bravo
6,Rajasthan Royals,MA Agarwal,37,21,6,1,176.19,c & b PV Tambe
6,Rajasthan Royals,SS Iyer,40,30,3,3,133.33,c TG Southee b CH Morris
6,Rajasthan Royals,JP Duminy,44,38,0,3,115.79,not out
6,Rajasthan Royals,Yuvraj Singh,27,17,0,2,158.82,c KK Nair b CH Morris
6,Rajasthan Royals,AD Mathews,27,14,3,1,192.86,not out
10,Kings XI Punjab,MA Agarwal,68,48,7,2,141.67,b Anureet Singh
10,Kings XI Punjab,SS Iyer,6,5,1,0,120.0,c Anureet Singh b Sandeep Sharma
10,Kings XI Punjab,JP Duminy,21,19,3,0,110.53,run out (AR Patel)
10,Kings XI Punjab,Yuvraj Singh,54,39,5,3,138.46,c Sandeep Sharma b Anureet Singh
10,Kings XI Punjab,AD Mathews,6,4,1,0,150.0,not out
10,Kings XI Punjab,KM Jadhav,3,5,0,0,60.0,c Anureet Singh b AR Patel
13,Sunrisers Hyderabad,MA Agarwal,1,3,0,0,33.33,c S Dhawan b B Kumar
