match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Chennai Super Kings,A Mishra,4.0,0,21,1,5.25,10
2,Chennai Super Kings,DJ Muthuswami,3.0,0,18,1,6.0,9
2,Chennai Super Kings,Imran Tahir,4.0,0,27,1,6.75,8
2,Chennai Super Kings,JA Morkel,3.0,0,28,0,9.33,6
2,Chennai Super Kings,JP Duminy,2.0,0,15,1,7.5,4
2,Chennai Super Kings,NM Coulter-Nile,4.0,0,30,3,7.5,11
6,Rajasthan Royals,A Mishra,4.0,0,32,2,8.0,8
6,Rajasthan Royals,AD Mathews,4.0,0,42,1,10.5,5
6,Rajasthan Royals,Imran Tahir,4.0,0,28,4,7.0,9
6,Rajasthan Royals,JD Unadkat,3.0,0,30,0,10.0,7
6,Rajasthan Royals,NM Coulter-Nile,4.0,0,42,0,10.5,9
6,Rajasthan Royals,Yuvraj Singh,1.0,0,11,0,11.0,0
10,Kings XI Punjab,A Mishra,4.0,0,34,1,8.5,5
10,Kings XI Punjab,AD Mathews,3.0,0,23,1,7.67,7
10,Kings XI Punjab,DJ Muthuswami,3.0,0,24,0,8.0,7
10,Kings XI Punjab,Imran Tahir,4.0,0,43,3,10.75,6
10,Kings XI Punjab,JP Duminy,2.0,0,16,2,8.0,4
10,Kings XI Punjab,NM Coulter-Nile,3.0,0,14,0,4.67,13
10,Kings XI Punjab,Yuvraj Singh,1.0,0,9,0,9.0,0
13,Sunrisers Hyderabad,A Mishra,2.0,0,14,0,7.0,3
13,Sunrisers Hyderabad,AD Mathews,4.0,0,38,1,9.5,9
13,Sunrisers Hyderabad,DJ Muthuswami,2.0,0,20,0,10.0,5
13,Sunrisers Hyderabad,Imran Tahir,4.0,0,35,1,8.75,6
13,Sunrisers Hyderabad,JP Duminy,3.0,0,17,4,5.67,6
13,Sunrisers Hyderabad,NM Coulter-Nile,4.0,0,26,1,6.5,10
13,Sunrisers Hyderabad,Yuvraj Singh,1.0,0,10,0,10.0,1
17,Kolkata Knight Riders,A Mishra,3.1,0,22,0,6.95,6
17,Kolkata Knight Riders,AD Mathews,3.0,0,33,0,11.0,2
17,Kolkata Knight Riders,DJ Muthuswami,3.0,0,18,2,6.0,12
17,Kolkata Knight Riders,Imran Tahir,4.0,0,30,1,7.5,5
17,Kolkata Knight Riders,JP Duminy,1.0,0,10,0,10.0,2
17,Kolkata Knight Riders,NM Coulter-Nile,4.0,0,30,1,7.5,9
