innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DL Chahar,4.0,0,42,0,10.5,9,0,0
1,Chennai Super Kings,M Pathirana,4.0,0,31,3,7.75,9,2,0
1,Chennai Super Kings,Mustafizur Rahman,4.0,0,47,1,11.75,3,1,2
1,Chennai Super Kings,RA Jadeja,4.0,0,43,1,10.75,5,0,0
1,Chennai Super Kings,TU Deshpande,4.0,0,24,0,6.0,12,2,0
2,Delhi Capitals,A Nortje,4.0,0,43,0,10.75,5,1,0
2,Delhi Capitals,AR Patel,3.0,0,20,1,6.67,5,0,0
2,Delhi Capitals,I Sharma,3.0,0,23,0,7.67,7,1,1
2,Delhi Capitals,KK Ahmed,4.0,0,21,2,5.25,14,4,0
2,Delhi Capitals,MR Marsh,1.0,0,14,0,14.0,0,1,0
2,Delhi Capitals,Mukesh Kumar,3.0,0,21,3,7.0,8,1,0
2,Delhi Capitals,Rasikh Salam,2.0,0,25,0,12.5,1,0,0
