innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,Ishan Kishan,15,12,3,0,125.0,c N Pooran b Yash Thakur,1
1,Mumbai Indians,RG Sharma,11,10,1,1,110.0,c A Badoni b Naveen-ul-Haq,2
1,Mumbai Indians,C Green,41,23,6,1,178.26,b Naveen-ul-Haq,3
1,Mumbai Indians,SA Yadav,33,20,2,2,165.0,c K Gowtham b Naveen-ul-Haq,4
1,Mumbai Indians,Tilak Varma,26,22,0,2,118.18,c DJ Hooda b Naveen-ul-Haq,5
1,Mumbai Indians,TH David,13,13,1,0,100.0,c DJ Hooda b Yash Thakur,6
1,Mumbai Indians,N Wadhera,23,12,2,2,191.67,c Ravi Bishnoi b Yash Thakur,7
1,Mumbai Indians,CJ Jordan,4,7,0,0,57.14,c DJ Hooda b Mohsin Khan,8
1,Mumbai Indians,HR Shokeen,0,1,0,0,0.0,not out,9
2,Lucknow Super Giants,KR Mayers,18,13,3,0,138.46,c C Green b CJ Jordan,1
2,Lucknow Super Giants,PN Mankad,3,6,0,0,50.0,c HR Shokeen b Akash Madhwal,2
2,Lucknow Super Giants,KH Pandya,8,11,1,0,72.73,c TH David b PP Chawla,3
2,Lucknow Super Giants,MP Stoinis,40,27,5,1,148.15,"run out (Ishan Kishan, TH David)",4
2,Lucknow Super Giants,A Badoni,1,7,0,0,14.29,b Akash Madhwal,5
2,Lucknow Super Giants,N Pooran,0,1,0,0,0.0,c Ishan Kishan b Akash Madhwal,6
2,Lucknow Super Giants,DJ Hooda,15,13,0,1,115.38,"run out (RG Sharma, C Green, Akash Madhwal)",7
2,Lucknow Super Giants,K Gowtham,2,3,0,0,66.67,run out (RG Sharma),8
2,Lucknow Super Giants,Ravi Bishnoi,3,6,0,0,50.0,c CJ Jordan b Akash Madhwal,9
2,Lucknow Super Giants,Naveen-ul-Haq,1,5,0,0,20.0,not out,10
2,Lucknow Super Giants,Mohsin Khan,0,7,0,0,0.0,b Akash Madhwal,11
