match_number,date,opponent,catches,stumpings,run_outs
20,2024-04-07,Delhi Capitals,0,0,1
25,2024-04-11,Royal Challengers Bengaluru,1,0,0
29,2024-04-14,Chennai Super Kings,2,0,0
33,2024-04-18,Punjab Kings,2,0,1
43,2024-04-27,Delhi Capitals,1,0,0
48,2024-04-30,Lucknow Super Giants,1,0,0
