innings,team,wicket_number,player_out,score,over
1,Punjab Kings,1,S Dhawan,10,3.4
1,Punjab Kings,2,P Simran Singh,33,5.5
1,Punjab Kings,3,JM Bairstow,48,7.2
1,Punjab Kings,4,JM Sharma,61,8.6
1,Punjab Kings,5,M Shahrukh Khan,132,17.1
1,Punjab Kings,6,LS Livingstone,151,19.6
1,Punjab Kings,7,OF Smith,151,20.2
1,Punjab Kings,8,RD Chahar,151,20.4
1,Punjab Kings,9,VG Arora,151,20.5
1,Punjab Kings,10,Arshdeep Singh,151,20.6
2,Sunrisers Hyderabad,1,KS Williamson,14,4.1
2,Sunrisers Hyderabad,2,RA Tripathi,62,9.2
2,Sunrisers Hyderabad,3,Abhishek Sharma,77,11.3
