match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2011-04-10,Pune Warriors,Dr DY Patil Sports Academy,3.0,0,28,1,9.33,8,1,0
9,2011-04-13,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",4.0,1,37,2,9.25,12,0,0
15,2011-04-16,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,0,7.25,9,0,0
23,2011-04-21,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,22,2,5.5,11,0,0
26,2011-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,0,45,1,11.25,6,3,0
37,2011-04-30,Kolkata Knight Riders,Eden Gardens,2.0,0,14,0,7.0,7,0,0
40,2011-05-02,Mumbai Indians,Wankhede Stadium,3.0,0,28,0,9.33,6,0,0
47,2011-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,37,0,9.25,12,0,0
51,2011-05-08,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",4.0,1,17,1,4.25,15,0,0
54,2011-05-10,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",4.0,1,19,2,4.75,17,0,0
60,2011-05-15,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,4.0,1,32,1,8.0,15,2,0
63,2011-05-17,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,3.0,1,11,0,3.67,13,0,0
67,2011-05-21,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,3.0,0,26,0,8.67,6,1,0
