innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,AC Gilchrist,1,3,0,0,33.33,c RV Uthappa b AC Thomas,1
1,Kings XI Punjab,SE Marsh,1,3,0,0,33.33,c R Sharma b SB Wagh,2
1,Kings XI Punjab,PC Valthaty,6,6,1,0,100.0,c JD Ryder b AC Thomas,3
1,Kings XI Punjab,KD Karthik,0,7,0,0,0.0,c R Sharma b SB Wagh,4
1,Kings XI Punjab,AM Nayar,12,18,2,0,66.67,c Yuvraj Singh b JD Ryder,5
1,Kings XI Punjab,Sunny Singh,12,6,3,0,200.0,"run out (Yuvraj Singh, RV Uthappa)",6
1,Kings XI Punjab,R McLaren,51,43,6,1,118.6,not out,7
1,Kings XI Punjab,PP Chawla,15,28,0,0,53.57,c RV Uthappa b SB Wagh,8
1,Kings XI Punjab,P Kumar,3,5,0,0,60.0,c RV Uthappa b WD Parnell,9
1,Kings XI Punjab,NJ Rimmington,1,1,0,0,100.0,not out,10
2,Pune Warriors,GC Smith,0,1,0,0,0.0,c R McLaren b P Kumar,1
2,Pune Warriors,JD Ryder,31,17,6,0,182.35,c AC Gilchrist b R McLaren,2
2,Pune Warriors,M Manhas,35,32,5,1,109.38,c AC Gilchrist b AM Nayar,3
2,Pune Warriors,RV Uthappa,22,14,1,2,157.14,not out,4
2,Pune Warriors,Yuvraj Singh,21,15,2,1,140.0,not out,5
