innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,SM Curran,20,19,2,0,105.26,lbw b Rashid Khan,1
1,Punjab Kings,P Simran Singh,35,21,3,3,166.67,c WP Saha b MM Sharma,2
1,Punjab Kings,RR Rossouw,9,7,2,0,128.57,lbw b Noor Ahmad,3
1,Punjab Kings,JM Sharma,13,12,0,1,108.33,b R Sai Kishore,4
1,Punjab Kings,LS Livingstone,6,9,1,0,66.67,c R Tewatia b Noor Ahmad,5
1,Punjab Kings,Shashank Singh,8,12,0,0,66.67,c & b R Sai Kishore,6
1,Punjab Kings,Ashutosh Sharma,3,8,0,0,37.5,c MM Sharma b R Sai Kishore,7
1,Punjab Kings,Harpreet Singh,14,19,0,0,73.68,"run out (WP Saha, B Sai Sudharsan)",8
1,Punjab Kings,Harpreet Brar,29,12,4,1,241.67,c M Shahrukh Khan b R Sai Kishore,9
1,Punjab Kings,HV Patel,0,1,0,0,0.0,c M Shahrukh Khan b MM Sharma,10
1,Punjab Kings,K Rabada,1,1,0,0,100.0,not out,11
2,Gujarat Titans,WP Saha,13,11,1,0,118.18,c Ashutosh Sharma b Arshdeep Singh,1
2,Gujarat Titans,Shubman Gill,35,29,5,0,120.69,c K Rabada b LS Livingstone,2
2,Gujarat Titans,B Sai Sudharsan,31,34,3,0,91.18,b SM Curran,3
2,Gujarat Titans,DA Miller,4,6,0,0,66.67,b LS Livingstone,4
2,Gujarat Titans,Azmatullah Omarzai,13,10,0,1,130.0,c JM Sharma b HV Patel,5
2,Gujarat Titans,R Tewatia,36,18,7,0,200.0,not out,6
2,Gujarat Titans,M Shahrukh Khan,8,4,0,1,200.0,b HV Patel,7
2,Gujarat Titans,Rashid Khan,3,3,0,0,100.0,c RR Rossouw b HV Patel,8
