match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2022-03-27,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",4.0,0,59,2,14.75,8,6,0
6,2022-03-30,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",4.0,0,25,1,6.25,11,0,0
13,2022-04-05,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,43,0,10.75,8,2,0
18,2022-04-09,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",4.0,0,51,0,12.75,10,1,1
22,2022-04-12,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",4.0,0,37,0,9.25,11,0,1
27,2022-04-16,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,0,31,2,7.75,10,0,0
31,2022-04-19,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",4.0,0,31,1,7.75,11,1,0
36,2022-04-23,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",2.0,0,15,0,7.5,6,1,0
39,2022-04-26,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",4.0,0,30,2,7.5,12,0,0
43,2022-04-30,Gujarat Titans,"Brabourne Stadium, Mumbai",4.0,0,35,0,8.75,10,2,0
49,2022-05-04,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",2.0,0,22,0,11.0,2,0,0
54,2022-05-08,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",3.0,0,27,0,9.0,6,1,0
60,2022-05-13,Punjab Kings,"Brabourne Stadium, Mumbai",2.0,0,36,0,18.0,3,0,1
72,2022-05-25,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,41,1,10.25,9,2,0
73,2022-05-27,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",2.0,0,31,0,15.5,5,0,0
