innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,AT Rayudu,50,5.3
1,Chennai Super Kings,2,SK Raina,131,12.5
1,Chennai Super Kings,3,MS Dhoni,151,14.2
1,Chennai Super Kings,4,SW Billings,161,16.1
1,Chennai Super Kings,5,SR Watson,202,20.5
2,Rajasthan Royals,1,H Klaasen,20,2.5
2,Rajasthan Royals,2,SV Samson,25,3.6
2,Rajasthan Royals,3,AM Rahane,32,5.3
2,Rajasthan Royals,4,JC Buttler,77,11.1
2,Rajasthan Royals,5,RA Tripathi,96,13.2
2,Rajasthan Royals,6,BA Stokes,111,14.5
2,Rajasthan Royals,7,K Gowtham,115,15.4
2,Rajasthan Royals,8,STR Binny,117,16.3
2,Rajasthan Royals,9,JD Unadkat,140,19.2
2,Rajasthan Royals,10,B Laughlin,140,19.3
