innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,PC Valthaty,22,4.4
1,Kings XI Punjab,2,AC Gilchrist,92,11.4
1,Kings XI Punjab,3,SE Marsh,128,16.2
1,Kings XI Punjab,4,DJ Hussey,129,16.6
1,Kings XI Punjab,5,Mandeep Singh,145,18.3
1,Kings XI Punjab,6,KD Karthik,148,19.1
1,Kings XI Punjab,7,RJ Harris,155,19.6
1,Kings XI Punjab,8,P Kumar,157,20.2
2,Mumbai Indians,1,SR Tendulkar,19,3.4
2,Mumbai Indians,2,RG Sharma,27,4.5
2,Mumbai Indians,3,AC Blizzard,27,5.1
2,Mumbai Indians,4,A Symonds,44,8.3
2,Mumbai Indians,5,AT Rayudu,54,9.5
2,Mumbai Indians,6,TL Suman,55,10.1
2,Mumbai Indians,7,Harbhajan Singh,69,11.4
2,Mumbai Indians,8,KA Pollard,87,13.2
2,Mumbai Indians,9,DS Kulkarni,87,13.4
2,Mumbai Indians,10,MM Patel,87,13.5
