innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,PC Valthaty,14,14,AC Gilchrist,6,8,22,22
1,Kings XI Punjab,2,SE Marsh,30,22,AC Gilchrist,22,20,70,42
1,Kings XI Punjab,3,KD Karthik,21,16,SE Marsh,13,12,36,28
1,Kings XI Punjab,4,KD Karthik,1,1,DJ Hussey,0,3,1,4
1,Kings XI Punjab,5,KD Karthik,8,4,Mandeep Singh,8,5,16,9
1,Kings XI Punjab,6,KD Karthik,1,3,Bipul Sharma,2,1,3,4
1,Kings XI Punjab,7,Bipul Sharma,1,1,RJ Harris,6,4,7,5
1,Kings XI Punjab,8,P Kumar,2,2,Bipul Sharma,0,0,2,2
1,Kings XI Punjab,9,SJ Srivastava,3,2,Bipul Sharma,3,2,6,4
2,Mumbai Indians,1,AC Blizzard,13,7,SR Tendulkar,6,9,19,16
2,Mumbai Indians,2,RG Sharma,5,5,AC Blizzard,2,2,8,7
2,Mumbai Indians,3,A Symonds,0,1,AC Blizzard,0,1,0,2
2,Mumbai Indians,4,AT Rayudu,8,15,A Symonds,8,5,17,20
2,Mumbai Indians,5,TL Suman,4,4,AT Rayudu,5,4,10,8
2,Mumbai Indians,6,KA Pollard,0,1,TL Suman,0,1,1,2
2,Mumbai Indians,7,KA Pollard,2,2,Harbhajan Singh,12,7,14,9
2,Mumbai Indians,8,DS Kulkarni,2,2,KA Pollard,15,8,18,10
2,Mumbai Indians,9,DS Kulkarni,0,2,SL Malinga,0,0,0,2
2,Mumbai Indians,10,MM Patel,0,1,SL Malinga,0,0,0,1
