match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2014-04-16,Kolkata Knight Riders,Sheikh Zayed Stadium,48,40,4,0,120.0,st RV Uthappa b SP Narine,3
5,2014-04-19,Royal Challengers Bangalore,Dubai International Cricket Stadium,35,37,1,0,94.59,c AB de Villiers b MA Starc,3
13,2014-04-25,Chennai Super Kings,Dubai International Cricket Stadium,1,2,0,0,50.0,c SK Raina b MM Sharma,6
16,2014-04-27,Delhi Daredevils,Sharjah Cricket Stadium,14,21,1,0,66.67,c LR Shukla b S Nadeem,4
20,2014-04-30,Sunrisers Hyderabad,Dubai International Cricket Stadium,35,27,5,0,129.63,c DA Warner b IK Pathan,4
22,2014-05-03,Kings XI Punjab,Wankhede Stadium,8,5,2,0,160.0,lbw b Sandeep Sharma,3
27,2014-05-06,Royal Challengers Bangalore,Wankhede Stadium,9,9,1,0,100.0,b AB Dinda,3
33,2014-05-10,Chennai Super Kings,Wankhede Stadium,59,43,2,4,137.21,c RA Jadeja b MM Sharma,3
36,2014-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",68,46,7,2,147.83,c & b MC Henriques,3
40,2014-05-14,Kolkata Knight Riders,Barabati Stadium,33,27,3,1,122.22,c SA Yadav b PP Chawla,3
48,2014-05-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",17,14,0,0,121.43,c V Sehwag b R Dhawan,3
51,2014-05-23,Delhi Daredevils,Wankhede Stadium,2,3,0,0,66.67,c M Vijay b S Nadeem,5
56,2014-05-25,Rajasthan Royals,Wankhede Stadium,30,10,5,1,300.0,"run out (KK Nair, SV Samson)",6
58,2014-05-28,Chennai Super Kings,Brabourne Stadium,2,3,0,0,66.67,c DJ Hussey b MM Sharma,6
