innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,G Gambhir,27,19,3,1,142.11,c LRPL Taylor b JH Kallis,1
1,Delhi Daredevils,V Sehwag,0,2,0,0,0.0,c LRPL Taylor b P Kumar,2
1,Delhi Daredevils,M Manhas,0,2,0,0,0.0,c JH Kallis b P Kumar,3
1,Delhi Daredevils,AB de Villiers,28,29,3,0,96.55,b RE van der Merwe,4
1,Delhi Daredevils,KD Karthik,31,29,1,0,106.9,c RV Uthappa b P Kumar,5
1,Delhi Daredevils,AB McDonald,3,4,0,0,75.0,b A Kumble,6
1,Delhi Daredevils,Y Nagar,20,20,1,0,100.0,c RV Uthappa b A Kumble,7
1,Delhi Daredevils,MF Maharoof,18,13,0,0,138.46,not out,8
1,Delhi Daredevils,DL Vettori,4,2,0,0,200.0,not out,9
2,Royal Challengers Bangalore,RV Uthappa,1,5,0,0,20.0,c KD Karthik b A Nehra,1
2,Royal Challengers Bangalore,JH Kallis,58,56,2,2,103.57,not out,2
2,Royal Challengers Bangalore,R Dravid,38,34,4,0,111.76,c & b Y Nagar,3
2,Royal Challengers Bangalore,LRPL Taylor,25,12,1,3,208.33,c DL Vettori b Y Nagar,4
2,Royal Challengers Bangalore,MV Boucher,10,9,1,0,111.11,not out,5
