innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,G Gambhir,1,1,V Sehwag,0,2,1,3
1,Delhi Daredevils,2,M Manhas,0,2,G Gambhir,0,0,0,2
1,Delhi Daredevils,3,AB de Villiers,10,13,G Gambhir,26,18,36,31
1,Delhi Daredevils,4,AB de Villiers,18,16,KD Karthik,10,11,28,27
1,Delhi Daredevils,5,AB McDonald,3,4,KD Karthik,2,2,5,6
1,Delhi Daredevils,6,Y Nagar,20,20,KD Karthik,16,12,39,32
1,Delhi Daredevils,7,KD Karthik,3,4,MF Maharoof,2,2,5,6
1,Delhi Daredevils,8,MF Maharoof,16,11,DL Vettori,4,2,20,13
2,Royal Challengers Bangalore,1,RV Uthappa,1,5,JH Kallis,1,1,2,6
2,Royal Challengers Bangalore,2,JH Kallis,32,35,R Dravid,38,34,70,69
2,Royal Challengers Bangalore,3,LRPL Taylor,25,12,JH Kallis,3,3,29,14
2,Royal Challengers Bangalore,4,JH Kallis,22,17,MV Boucher,10,9,34,25
