innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,0,34,1,8.5,9,0,0
1,Delhi Daredevils,DP Nannes,4.0,0,27,1,6.75,11,1,0
1,Delhi Daredevils,MF Maharoof,4.0,0,32,1,8.0,10,1,0
1,Delhi Daredevils,PJ Sangwan,4.0,0,20,1,5.0,13,2,0
1,Delhi Daredevils,S Ladda,4.0,0,28,0,7.0,11,1,0
2,Rajasthan Royals,A Uniyal,2.0,0,25,0,12.5,2,0,0
2,Rajasthan Royals,AA Jhunjhunwala,0.1,0,2,0,12.0,0,0,0
2,Rajasthan Royals,AD Mascarenhas,4.0,0,31,2,7.75,9,0,0
2,Rajasthan Royals,MM Patel,3.0,0,32,1,10.67,6,0,0
2,Rajasthan Royals,SK Warne,4.0,0,22,1,5.5,6,0,0
2,Rajasthan Royals,SW Tait,4.0,0,26,0,6.5,11,4,0
