match_number,date,opponent,catches,stumpings,run_outs
17,2017-04-16,Rising Pune Supergiant,0,0,1
20,2017-04-18,Gujarat Lions,0,1,1
27,2017-04-23,Kolkata Knight Riders,1,1,0
34,2017-04-29,Rising Pune Supergiant,1,0,0
43,2017-05-05,Kings XI Punjab,2,0,0
46,2017-05-07,Kolkata Knight Riders,1,1,0
56,2017-05-14,Delhi Daredevils,2,0,0
