match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
12,2024-03-31,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",4.0,0,32,1,8.0,10,0,0
17,2024-04-04,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,32,2,8.0,9,2,0
21,2024-04-07,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,22,0,5.5,7,0,0
24,2024-04-10,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,43,0,10.75,6,1,0
32,2024-04-17,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",1.5,0,14,0,7.64,5,0,0
37,2024-04-21,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,20,2,5.0,10,0,0
40,2024-04-24,Delhi Capitals,"Arun Jaitley Stadium, Delhi",3.0,0,36,1,12.0,4,1,0
45,2024-04-28,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",4.0,0,43,0,10.75,5,1,0
52,2024-05-04,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,23,2,5.75,12,0,0
59,2024-05-10,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2.0,0,25,0,12.5,3,0,0
