match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2022-03-27,Mumbai Indians,"Brabourne Stadium, Mumbai",38,24,4,2,158.33,c Ishan Kishan b Basil Thampi,1
10,2022-04-02,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",10,7,1,0,142.86,c V Shankar b LH Ferguson,1
15,2022-04-07,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",61,34,9,2,179.41,c Q de Kock b K Gowtham,1
19,2022-04-10,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",51,29,7,2,175.86,b CV Varun,1
27,2022-04-16,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",16,13,1,1,123.08,c Anuj Rawat b Mohammed Siraj,1
32,2022-04-20,Punjab Kings,"Brabourne Stadium, Mumbai",41,20,7,1,205.0,c NT Ellis b RD Chahar,1
34,2022-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",37,27,5,1,137.04,c TA Boult b R Ashwin,1
41,2022-04-28,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,c & b UT Yadav,1
45,2022-05-01,Lucknow Super Giants,"Wankhede Stadium, Mumbai",5,7,1,0,71.43,c K Gowtham b PVD Chameera,1
69,2022-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",24,23,2,1,104.35,c Ishan Kishan b JJ Bumrah,1
