innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,32,4,30,6.4,2,9
1,Delhi Capitals,middle,82,1,54,9.11,8,10
1,Delhi Capitals,powerplay,47,2,36,7.83,6,18
2,Rajasthan Royals,death,25,3,30,5.0,2,13
2,Rajasthan Royals,middle,73,3,54,8.11,8,16
2,Rajasthan Royals,powerplay,50,2,36,8.33,8,12
