innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,BA Stokes,2.0,0,24,0,12.0,2,0,2
1,Rajasthan Royals,JC Archer,4.0,0,19,3,4.75,12,3,0
1,Rajasthan Royals,JD Unadkat,3.0,0,32,2,10.67,5,0,0
1,Rajasthan Royals,Kartik Tyagi,4.0,0,30,1,7.5,9,1,0
1,Rajasthan Royals,R Tewatia,3.0,0,23,0,7.67,5,0,0
1,Rajasthan Royals,S Gopal,4.0,0,31,1,7.75,4,2,0
2,Delhi Capitals,A Nortje,4.0,0,33,2,8.25,9,0,0
2,Delhi Capitals,AR Patel,4.0,0,32,1,8.0,8,0,0
2,Delhi Capitals,K Rabada,4.0,0,28,1,7.0,9,0,0
2,Delhi Capitals,R Ashwin,4.0,0,17,1,4.25,10,0,0
2,Delhi Capitals,TU Deshpande,4.0,0,37,2,9.25,5,3,1
