innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,0,1,S Dhawan,0,0,0,1
1,Delhi Capitals,2,AM Rahane,2,9,S Dhawan,6,5,10,14
1,Delhi Capitals,3,SS Iyer,29,29,S Dhawan,51,28,85,55
1,Delhi Capitals,4,SS Iyer,24,14,MP Stoinis,12,12,37,26
1,Delhi Capitals,5,AT Carey,13,11,MP Stoinis,6,7,21,18
1,Delhi Capitals,6,AT Carey,1,2,AR Patel,3,2,4,4
1,Delhi Capitals,7,AR Patel,4,2,R Ashwin,0,0,4,2
1,Delhi Capitals,8,AR Patel,4,2,R Ashwin,0,0,4,2
2,Rajasthan Royals,1,BA Stokes,15,9,JC Buttler,22,9,37,18
2,Rajasthan Royals,2,BA Stokes,2,2,SPD Smith,1,4,3,6
2,Rajasthan Royals,3,BA Stokes,24,24,SV Samson,22,14,46,38
2,Rajasthan Royals,4,SV Samson,3,4,RV Uthappa,6,5,11,8
2,Rajasthan Royals,5,R Parag,1,2,RV Uthappa,12,8,13,10
2,Rajasthan Royals,6,RV Uthappa,14,14,R Tewatia,9,11,25,25
2,Rajasthan Royals,7,JC Archer,1,4,R Tewatia,2,3,3,7
2,Rajasthan Royals,8,S Gopal,6,4,R Tewatia,3,4,10,8
2,Rajasthan Royals,9,S Gopal,6,4,R Tewatia,3,4,10,8
