innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RD Rickelton,27,20,RG Sharma,16,11,45,31
1,Mumbai Indians,2,SA Yadav,27,16,RG Sharma,8,10,36,26
1,Mumbai Indians,3,Tilak Varma,1,4,SA Yadav,4,4,6,8
1,Mumbai Indians,4,WG Jacks,17,8,SA Yadav,1,2,19,10
1,Mumbai Indians,5,HH Pandya,26,15,SA Yadav,12,8,44,23
1,Mumbai Indians,6,Naman Dhir,20,12,SA Yadav,11,5,31,17
1,Mumbai Indians,7,MJ Santner,1,1,SA Yadav,2,4,3,5
1,Mumbai Indians,8,MJ Santner,1,1,SA Yadav,2,4,3,5
2,Punjab Kings,1,Priyansh Arya,19,10,P Simran Singh,13,16,34,26
2,Punjab Kings,2,JP Inglis,61,34,Priyansh Arya,43,25,109,59
2,Punjab Kings,3,SS Iyer,12,12,JP Inglis,12,8,28,20
2,Punjab Kings,4,N Wadhera,2,2,SS Iyer,14,4,16,6
